ID,Titulo,Descripcion Simple,Informacion,Evaluaciones,Tipo,Precio,URL,Limpieza,Veracidad,Llegada,Comunicacion,Ubicacion,Calidad,Servicios,Localizacion
-6499883731996047659,Chalé/pueblo del centro: Comforsy 6ch vue imprimible,"Alojamiento entero: chalet en Saint-Lary-Soulan, Francia","16 huéspedes o más ·  · 6 dormitorios ·  · 13 camas ·  · 4,5 baños",78 evaluaciones,Cabañas,1.776 € ,https://www.airbnb.es/rooms/42575235?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=976947041&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967236_u3oKD04IOu8S8lHA&previous_page_section_name=1000,,,,,,,"Vistas al perfil urbanoVistas al jardínPista de esquíCocinaWifi rápido (65 Mbps)Aparcamiento gratuito en la entrada dentro de la propiedad: 8 plazasJacuzzi compartido: disponible todo el año, disponible en un horario específicoTelevisión de alta definición de 43""Lavadora en el edificio (Gratis)Cámaras de seguridad en la propiedadMostrar los 64 servicios","Saint-Lary-Soulan, Occitanie, FranciaSaint-Lary es un pequeño pueblo muy dinámico, animado todo el año.Mercado eólico el sábado por la mañana, con productores y artesanos locales. No te lo pierdas: las verduras de Nicole & Raymond; los quesos de Dominique (el mejor trabajador de Francia), el pan de oliva y más.Destacan dos restaurantes: ""La Grange"" y ""Panam""La proximidad de la cabaña Cocoon (https://www.airbnb.mx/rooms/33550850) de 8 personas, te proporcionará una oportunidad para grandes reuniones familiares, amistosas o incluso profesionales con servicios excepcionales y todo incluido.Mostrar más"
-1686470135024336999,La pequeña casa del abeto,"Minicasa en Corrèze, Francia",4 viajeros ·  · 2 dormitorios ·  · 2 camas ·  · 1 baño,314 evaluaciones,Cabañas,,https://www.airbnb.es/rooms/25028832?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=502031776&search_mode=flex_destinations_search&check_in=2024-04-03&check_out=2024-04-08&source_impression_id=p3_1710967238_lqaPINP6zs%2BxOkpi&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,9","Llegada5,0","Comunicación4,9","Ubicación5,0","Calidad4,9",Acceso al lagoCocinaAparcamiento gratuito en la entrada dentro de la propiedad: 3 plazasAdmite mascotasPatio o balcón (privada)Patio trasero privado: Con valla en parte del perímetroSe permite dejar el equipajeParque/cunas de viajeLibros y juguetes para niñosTronaMostrar los 57 servicios,"Corrèze, FranciaRegión montañosa,  cerca de chamboulive y uzerche. A 10 min en coche.Mostrar más"
7132894997031485936,Casa móvil amplia en camping**** con piscina.,"Alojamiento entero: bungalow en Laruns, Francia",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 1 baño,94 evaluaciones,Cabañas,,https://www.airbnb.es/rooms/46633294?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1099700090&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967241_RQ4Jz6u3R0o7Ppeu&previous_page_section_name=1000,"Limpieza4,5","Veracidad4,8","Llegada4,7","Comunicación4,7","Ubicación4,9","Calidad4,6","Vistas a la montañaVistas al valleCocinaAparcamiento gratuito en las instalacionesPiscina: uso De uso compartido, Exterior, disponible según la temporada, disponible en un horario específico, climatizadaAdmite mascotasTVLavadora en el edificio (De pago)Secadora en el edificio (De pago)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 52 servicios","Laruns, Nouvelle-Aquitaine, Francia"
-7810409815971689053,Acogedor chalet. ¡El campo a 5 minutos de la ciudad!,"Alojamiento entero: chalet en Saint-Yrieix-sur-Charente, Francia",8 viajeros ·  · 2 dormitorios ·  · 5 camas ·  · 1 baño,177 evaluaciones,Cabañas,94 € ,https://www.airbnb.es/rooms/31350552?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1114507600&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967245_053MtZgiOHuPyWsC&previous_page_section_name=1000,"Limpieza4,5","Veracidad4,8","Llegada4,8","Comunicación4,9","Ubicación4,9","Calidad4,7",Acceso al lagoCocinaWifiAparcamiento gratuito en las instalacionesTelevisión con televisión por cable estándarBañeraPatio o balcón (privada)Patio traseroChimenea interiorSe permite dejar el equipajeMostrar los 50 servicios,"Saint-Yrieix-sur-Charente, Nouvelle-Aquitaine, FranciaMostrar más"
5364901360290264336,Cabana da Oliveira na Quinta do Castro,"Alojamiento entero: cabaña en Manhuncelos, Portugal",2 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño,90 evaluaciones,Cabañas,48 € ,https://www.airbnb.es/rooms/35057015?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1022103322&search_mode=flex_destinations_search&check_in=2024-04-09&check_out=2024-04-14&source_impression_id=p3_1710967237_l9WLK5C1j9hT%2Fj7v&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada4,9","Comunicación4,9","Ubicación4,9","Calidad4,9","Vistas a la montañaVistas al jardínCocinaAparcamiento gratuito en la propiedad: 7 plazasPiscina: uso De uso compartido, disponible en un horario específicoAdmite mascotasTVLavadora en el alojamiento (Gratis)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 62 servicios","Manhuncelos, Distrito de Oporto, PortugalEl pueblo está a media milla de la granja. Hay una cafetería y una pequeña venta del pueblo.Todos vivimos en perfecta armonía.En las inmediaciones hay buenos restaurantes( entre 2 y 4 km). Para compras variadas, la ciudad está a 5 km.Mostrar más"
-7438791048011522150,Cabaña 1 Bivouac opción baño nórdico,"Minicasa en Idrac-Respaillès, Francia",2 viajeros ·  · 1 dormitorio ·  · 2 camas ·  · 1 baño,106 evaluaciones,Cabañas,38 € ,https://www.airbnb.es/rooms/43970695?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1179369074&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967240_2oXMrVPjbxDw6wnv&previous_page_section_name=1000,"Limpieza4,7","Veracidad4,8","Llegada4,9","Comunicación4,9","Ubicación4,9","Calidad4,8","Vistas al parqueVistas al valleCocinaZona para trabajarAparcamiento gratuito en las instalacionesPiscina: uso De uso compartido, Exterior, disponible todo el año, disponible las 24 horas, climatizadaJacuzzi compartidoAdmite mascotasPatio o balcón (Compartida)Patio trasero compartido: Con valla en parte del perímetroMostrar los 36 servicios","Idrac-Respaillès, Occitanie, FranciaBienvenido a la pequeña Toscana francesa .Posibilidad de senderismo en los alrededores , posible refresco en el río ""pequeña Baïse"".Mostrar más"
5202298135369559464,Chalet dentro de las pistas de esquí,"Alojamiento entero: chalet en La Molina, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 1 baño,34 evaluaciones,Cabañas,212 € ,https://www.airbnb.es/rooms/760939629304126585?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1528128294&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967239_9ulzRbqQ8i%2Buoqdm&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada4,9","Comunicación5,0","Ubicación4,9","Calidad4,8",Vistas al patioVistas al jardínAcceso al lagoPista de esquí (En una pista de esquí)CocinaWifiAparcamiento gratuito en las instalacionesTVNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 64 servicios,"La Molina, Cataluña, EspañaMostrar más"
-7632091122988772911,Cabaña Oliveira,"Alojamiento entero: cabaña en Santa Marinha do Zêzere, Portugal",4 viajeros ·  · 1 dormitorio ·  · 3 camas ·  · 1 baño,251 evaluaciones,Cabañas,94 € ,https://www.airbnb.es/rooms/870242?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=8500645&search_mode=flex_destinations_search&check_in=2024-05-15&check_out=2024-05-20&source_impression_id=p3_1710967241_MSPnqkZk1MYIj4jQ&previous_page_section_name=1000,"Limpieza4,5","Veracidad4,8","Llegada4,8","Comunicación4,9","Ubicación4,9","Calidad4,7","Vistas al ríoCostaCocinaWifiAparcamiento gratuito en las instalacionesPiscina: uso De uso compartido, Exterior, disponible todo el año, disponible las 24 horas, infinitaAdmite mascotasTVNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 43 servicios","Santa Marinha do Zêzere, Porto, PortugalLas cabañas aisladas son un lugar maravilloso para simplemente desconectar, relajarse y disfrutar de las vistas y los sonidos del Duero, desde su terraza o la piscina compartida, bajo los cielos masivos. Pero para aquellos que quieran hacer algunos viajes mientras estén en Douro, hemos reunido algunas sugerencias que podemos enviar después de tu reserva y que encontrarás en nuestra guía en la cabaña. Las ciudades más cercanas para suministros son la pequeña Santa Marinha do Zêzere (a unos 10 minutos en coche), o la más grande Resende, sobre el río (a unos 15 minutos en coche).Cabe destacar que el ritmo lento del Douro y el hecho de estar un poco fuera de la ruta turística significa que a menudo se recomienda reservar con antelación para cosas como catas de vinos y cenas. Las carreteras sinuosas pueden significar que conducir lleva algo de tiempo, ¡pero las vistas son impresionantes! Además, los restaurantes no siempre aceptan tarjetas de crédito internacionales: vale la pena llevar suficientes euros por si acaso.Mostrar más"
3049190294453566793,"""L 'atelier"" ..Alojamiento para 4 personas Bagneres de B.","Alojamiento entero: vivienda vacacional en Bagnères-de-Bigorre, Francia",4 viajeros ·  · 2 dormitorios ·  · 2 camas ·  · 1 baño,38 evaluaciones,Cabañas,56 € ,https://www.airbnb.es/rooms/663625965350492157?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1439077903&search_mode=flex_destinations_search&check_in=2024-03-25&check_out=2024-03-30&source_impression_id=p3_1710967242_40qqz9c5MgQaoyP8&previous_page_section_name=1000,"Limpieza4,7","Veracidad4,6","Llegada4,7","Comunicación4,8","Ubicación4,5","Calidad4,6",CocinaWifiAparcamiento gratuito en las instalacionesTVLavadora en el edificio (De pago)Aire acondicionado centralizadoPatio o balcón (privada)Se permite dejar el equipajeCuna: disponible previa solicitudParque/cunas de viaje: disponible previa solicitudMostrar los 46 servicios,"Bagnères-de-Bigorre, Occitanie, Francia"
1578975279575237441,Chalet L'Abitiz,"Alojamiento entero: chalet en Puyvalador, Francia",10 viajeros ·  · 3 dormitorios ·  · 5 camas ·  · 2 baños,24 evaluaciones,Cabañas,110 € ,https://www.airbnb.es/rooms/54348484?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1323510453&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967245_OGgxz5qWeHuP3sl7&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,7","Llegada4,8","Comunicación4,8","Ubicación4,6","Calidad4,5",Acceso al lagoCocinaWifiAparcamiento gratuito en la entrada dentro de la propiedadAdmite mascotasTVLavadoraSecadoraPatio traseroNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 35 servicios,"Puyvalador, Occitanie, FranciaBarrio:el chalet está situado en una subdivisión extremadamente tranquila.Hay muchas granjas en los alrededores, con la posibilidad de comprar productos directamente a los productores.- Formiguères a 4 km : panadería, carnicería, minimercado, tienda de estancos, alquiler de bicicletas, equipo de esquí, restaurantes, bar, oficina de turismo.- Les Angles at 10 km: shops, Angleo Spa, lake of Matemale, animal park of Les Angles en Capcir...Actividades : En verano : senderismo y ciclismo, actividades acuáticas alrededor del lago de Puyvalador, pesca, Lou bac en Les Angles, parque de animales, cuevas de Fontrabiouse, centro de ocio del lago de Matemale, piscina y spa en Formiguères...En invierno : esquí, raquetas de nieve, trineo... - Estación de esquí de Formiguères a 8 km : el resort situado a 1 700 m de altitud ofrece pistas de hasta 2 400 m con una hermosa diferencia de altitud de 700 m. - Estación de esquí de Les Angles a menos de 10 km (15 minutos en coche).Mostrar más"
-5552089368505804148,Chalet Les Flocons en Chastreix-Sancy,"Alojamiento entero: chalet en Chastreix, Francia",6 viajeros ·  · 3 dormitorios ·  · 5 camas ·  · 1 baño,15 evaluaciones,Cabañas,,https://www.airbnb.es/rooms/44465045?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1535685408&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967245_oq0Pd8dZ0EgPyNP3&previous_page_section_name=1000,"Limpieza4,7","Veracidad4,7","Llegada4,9","Comunicación4,9","Ubicación4,9","Calidad4,7",Vistas a la montañaVistas al vallePista de esquíCocinaAparcamiento gratuito en las instalacionesTVLavadora en el alojamiento (Gratis)Patio o balcón (privada)Patio trasero privadoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 50 servicios,"Chastreix, Auvernia-Ródano-Alpes, FranciaUrbanización de chalets a 50 m de las primeras remontes. Los terrenos de los chalets no están cerrados.Mostrar más"
-3188417443202508539,Bonita casa de campo de 3 estrellas (65),"Alojamiento entero: chalet en Viella, Francia","6 viajeros ·  · 3 dormitorios ·  · 5 camas ·  · 1,5 baños",172 evaluaciones,Cabañas,,https://www.airbnb.es/rooms/21273507?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=484135361&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967241_VV573y4bCr8d4sxS&previous_page_section_name=1000,"Limpieza4,6","Veracidad4,8","Llegada4,7","Comunicación4,8","Ubicación4,9","Calidad4,5",CocinaAparcamiento gratuito en las instalacionesTVLavadoraPatio o balcónPatio traseroChimenea interiorCunaParque/cunas de viajeNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 42 servicios,"Viella, Occitanie, FranciaViella es un pueblo tranquilo a 2.5 km de Luz Saint Sauveur.Tiene la opción de comer o tomar una copa dentro del pueblo en una granja albergue.Salida de paseos desde el chalé.La quitanieves comunal sube hasta el parking de la cabaña.Una zona de juegos para niños es muy fácilmente accesible a pie desde la cabaña.Mostrar más"
5708816767165143806,Un pedazo de paraíso en el corazón del Lauragais,"Minicasa en Sainte-Camelle, Francia",4 viajeros ·  · 1 dormitorio ·  · 2 camas ·  · 1 baño,211 evaluaciones,Cabañas,70 € ,https://www.airbnb.es/rooms/38751278?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1024930453&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967239_igHjqZXrlPqFglSZ&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad4,7","CocinaAparcamiento gratuito en las instalacionesPiscina: uso De uso compartido, disponible según la temporada, disponible en un horario específicoJacuzzi privado: disponible todo el año, disponible las 24 horasAdmite mascotasTVAire acondicionadoPatio o balcón (privada)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 27 servicios","Sainte-Camelle, Occitanie, Francia"
4189465354604661962,"Cabaña La Pitalaya, encaramada a 7m, noche romántica","Casa del árbol en Cazarilh, Francia",2 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño,43 evaluaciones,Cabañas,166 € ,https://www.airbnb.es/rooms/14270848?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=190829746&search_mode=flex_destinations_search&check_in=2024-08-12&check_out=2024-08-17&source_impression_id=p3_1710967238_Lwr4GH9qH8iJnCL7&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada4,9","Comunicación4,9","Ubicación5,0","Calidad4,6",Vistas a la montañaVistas al parqueAparcamiento gratuito en las instalacionesLibros y juguetes para niñosSecador de peloDesayunoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 14 servicios,"Cazarilh, Languedoc-Roussillon-Midi-Pyrénées, FranciaUn sitio muy accesible perfectamente aislado de los ruidos de la vida cotidiana donde se escuchan los ruidos de los animales del bosque y la naturaleza de los alrededores, en el cruce de los valles de Barousse y Luchon en los Pirineos centrales y a dos pasos de España y Val d 'AranMostrar más"
523619749289931142,La casita junto al rio,"Alojamiento entero: chalet en Saint-Sauveur-Camprieu, Francia",10 viajeros ·  · 4 dormitorios ·  · 8 camas ·  · 1 baño,196 evaluaciones,Cabañas,82 € ,https://www.airbnb.es/rooms/22042720?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1020737673&search_mode=flex_destinations_search&check_in=2024-03-23&check_out=2024-03-28&source_impression_id=p3_1710967245_DPFx20GNHTIvPMKy&previous_page_section_name=1000,"Limpieza4,4","Veracidad4,8","Llegada4,9","Comunicación4,9","Ubicación4,9","Calidad4,6","CocinaWifiAparcamiento gratuito en las instalacionesTelevisión de alta definición de 24"" con televisión por cable estándarLavadora en el alojamiento (Gratis)Patio o balcón (privada)Patio traseroSecador de peloFrigoríficoCámaras de seguridad en la propiedadMostrar los 41 servicios","Saint-Sauveur-Camprieu, Occitanie, Francia¡Tranquilo y tranquilo, relajante y lleno de encanto!Situado a 8 km de la estación de esquí de  Pratpeyrot.Mostrar más"
6874635148631372264,Bonita Cabaña sobre pilotes con baño finlandés,"Casa del árbol en Saint-Arailles, Francia",2 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño,149 evaluaciones,Cabañas,91 € ,https://www.airbnb.es/rooms/50431516?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1372031141&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967239_E2e51jxiSYrcKwwY&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada5,0","Comunicación5,0","Ubicación4,8","Calidad4,8",CocinaAparcamiento gratuito en las instalacionesJacuzzi privadoAire acondicionado portátilPatio o balcón (privada)Patio trasero privado: Con valla en parte del perímetroSe permite dejar el equipajeSecador de peloFrigoríficoMostrar los 39 servicios,"Saint-Arailles, Occitanie, Francia"
-1718753484985272682,Les Moreres,"Alojamiento entero: casa de invitados en Gandia, España",4 viajeros ·  · 1 dormitorio ·  · 3 camas ·  · 1 baño,157 evaluaciones,Cabañas,75 € ,https://www.airbnb.es/rooms/14106122?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=186055658&search_mode=flex_destinations_search&check_in=2024-04-06&check_out=2024-04-11&source_impression_id=p3_1710967235_kdYXQ2tDVnLS%2Fowf&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada4,9","Comunicación4,9","Ubicación4,7","Calidad4,8",Acceso a la playaCocinaWifiAparcamiento gratuito en las instalacionesPiscina De uso privadoTVAire acondicionadoPatio o balcón (privada)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 39 servicios,"Gandia, Comunidad Valenciana, EspañaLes Moreres está ubicada en una tranquila urbanización de montaña pero muy cerca de la playa y de la ciudad. Desde casa hay diferentes rutas para subir al pico del Molló de la Creu en cuya falda nos encontramos, y que es muy apreciado por los senderistas de la zona.Mostrar más"
5194916886380628401,River Cottage at The Moulin de villesaint,"Alojamiento entero: vivienda en Faux-la-Montagne, Francia",4 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño,259 evaluaciones,Cabañas,69 € ,https://www.airbnb.es/rooms/11130036?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=120228663&search_mode=flex_destinations_search&check_in=2024-05-26&check_out=2024-05-31&source_impression_id=p3_1710967239_3WKgWG6h18fNvNk%2B&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada4,8","Comunicación4,5","Ubicación5,0","Calidad4,8",CostaCocinaWifiAparcamiento gratuito en las instalacionesTelevisión con televisión por cable estándarLavadoraPatio traseroSecador de peloFrigoríficoMostrar los 32 servicios,"Faux-la-Montagne, Lemosín, Francia"
7434117279889215580,Saint Lary 12 dormitorios en un apartamento grande,"Alojamiento entero: piso en Saint-Lary-Soulan, Francia","12 viajeros ·  · 5 dormitorios ·  · 9 camas ·  · 3,5 baños",12 evaluaciones,Cabañas,280 € ,https://www.airbnb.es/rooms/16423578?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=244978009&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967242_AlCTNPvyos3%2FuUGZ&previous_page_section_name=1000,"Limpieza4,0","Veracidad4,6","Llegada4,5","Comunicación4,8","Ubicación4,9","Calidad4,3",Vistas al jardínVistas a la montañaCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesTVLavadoraSecadoraNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 53 servicios,"Saint-Lary-Soulan, Occitanie, FranciaMostrar más"
9029504065346136790,Cabaña encaramada cerca de Biarritz opción baño nórdico,"Casa del árbol en Arbonne, Francia",2 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño,339 evaluaciones,Cabañas,160 € ,https://www.airbnb.es/rooms/13666360?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=173181235&search_mode=flex_destinations_search&check_in=2024-05-19&check_out=2024-05-24&source_impression_id=p3_1710967237_5vuRTySExPZr07JP&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada4,9","Comunicación5,0","Ubicación4,9","Calidad4,6",Vistas al jardínCocinaAparcamiento gratuito en las instalacionesJacuzzi privadoBañeraPatio o balcón (privada)Patio trasero compartido: Con valla en parte del perímetroSe permite dejar el equipajeSecador de peloNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 49 servicios,"Arbonne, Aquitaine Limousin Poitou-Charentes , FranciaEl campo a tan solo 10 minutos de BiarritzMostrar más"
-6104291028496370854,"Chalet 4**** pie de las pistas Font-Romeu/P2000,WiFi","Alojamiento entero: chalet en Bolquère Pyrénées 2000, Francia","7 viajeros ·  · 1 dormitorio ·  · 4 camas ·  · 1,5 baños",28 evaluaciones,Cabañas,74 € ,https://www.airbnb.es/rooms/52021601?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1292639979&search_mode=flex_destinations_search&check_in=2024-04-27&check_out=2024-05-04&source_impression_id=p3_1710967244_68oioktEr6jSe0vd&previous_page_section_name=1000,"Limpieza4,7","Veracidad4,5","Llegada4,9","Comunicación4,9","Ubicación4,9","Calidad4,6","Vistas al jardínAcceso al lagoPista de esquí (Cerca de los telesillas)CocinaWifiAparcamiento gratuito en las instalacionesAdmite mascotasTelevisión de alta definición de 40""Lavadora en el alojamiento (Gratis)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 52 servicios","Bolquère Pyrénées 2000, Occitanie, FranciaMostrar más"
115928128433775584,La Cabane de Bajanda,"Alojamiento entero: vivienda en Estavar, Francia",6 viajeros ·  · 3 dormitorios ·  · 5 camas ·  · 2 baños,613 evaluaciones,Cabañas,,https://www.airbnb.es/rooms/847439291570571628?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1683829360&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967239_QqsshxZVULdGrmR%2F&previous_page_section_name=1000,"Limpieza4,7","Veracidad5,0","Llegada4,7","Comunicación4,7","Ubicación5,0","Calidad5,0",CocinaZona para trabajarSaunaTVLavadoraBañeraPatio trasero compartidoChimenea interiorCunaNo disponible: Detector de humoDetector de humoMostrar los 37 servicios,"Estavar, Occitanie, Francia"
5579561941853300309,Cabañas de Verón 3,"Alojamiento entero: cabaña en Conil de la Frontera, España",2 viajeros ·  · 1 dormitorio ·  · 3 camas ·  · 1 baño,239 evaluaciones,Cabañas,,https://www.airbnb.es/rooms/693259?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=166417777&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967243_gZDMNMZzbo0U58%2Bl&previous_page_section_name=1000,"Limpieza4,1","Veracidad4,8","Llegada4,8","Comunicación4,9","Ubicación4,8","Calidad4,6",CocinaWifiAparcamiento gratuito en las instalacionesAdmite mascotasTVLavadoraAire acondicionadoPatio traseroNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 25 servicios,"Conil de la Frontera, Andalucía, España"
6589610937316869132,Chalet AOOY -  Pla d 'Adet 10/12p vistas inmejorables,"Alojamiento entero: chalet en Saint-Lary-Soulan, Francia","12 viajeros ·  · 5 dormitorios ·  · 9 camas ·  · 2,5 baños",8 evaluaciones,Cabañas,,https://www.airbnb.es/rooms/53683528?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1298546693&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967242_atyGPVMgw5e7g%2BVG&previous_page_section_name=1000,"Limpieza4,2","Veracidad4,6","Llegada4,6","Comunicación4,9","Ubicación4,6","Calidad3,5","Vistas a la montañaVistas al vallePista de esquí (Junto a una línea de transporte gratuito)CocinaWifiAparcamiento gratuito en las instalacionesTelevisión de alta definición con Netflix, Chromecast, canales por cable premiumLavadora en el alojamiento (Gratis)Secadora en el alojamiento (Gratis)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 46 servicios","Saint-Lary-Soulan, Occitanie, FranciaEl chalet AOOY forma parte para residencial Village des chalets du Pla d 'Adet (1700 m) que se compone de chalets todos de madera y/o piedra de los Pirineos; el barrio más encantador y natural de la estación. El Pla d 'Adet es la parte más salvaje y deportiva de Saint-Lary-Soulan, aunque encontrará todas las comodidades, tiendas, alquileres de esquí, una docena de restaurantes, bares y creperías, consultorio médico, un supermercado…. Si decide ir a dar un paseo por el pueblo de Saint-Lary que está abajo en el valle (830 m), tendrá la opción de ir allí ya sea por carretera (servicio de transporte, automóvil) o por el teleférico de 8:00 a 23:00.Mostrar más"
574274869414188205,Apartamento Matagacha,"Alojamiento entero: piso en Villaviciosa, España",2 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño,28 evaluaciones,Cabañas,144 € ,https://www.airbnb.es/rooms/19106705?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1169816037&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967236_LL1zUhvG7lxiR371&previous_page_section_name=1000,"Limpieza4,9","Veracidad5,0","Llegada5,0","Comunicación4,9","Ubicación4,9","Calidad4,8",CocinaWifiAparcamiento gratuito en las instalacionesPiscina De uso compartidoJacuzziTVLavadoraSecadoraNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 40 servicios,"Villaviciosa, Castilla y León, España"
