ID,Titulo,Descripcion Simple,Evaluaciones,Tipo,Precio,URL,Limpieza,Veracidad,Llegada,Comunicacion,Ubicacion,Calidad,Localizacion,Capacidad,Camas,Baños,Dormitorios,Baño Compartido,Wifi,Mascotas,Piscina,Parking
5100703617098258798,"Ecolodge tranquilo en plena naturaleza, piscina privada","Alojamiento entero: vivienda en Roquetaillade-et-Conilhac, Francia",3.0,Cabañas,180.0,https://www.airbnb.es/rooms/994135458416965821?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1753811370&search_mode=flex_destinations_search&check_in=2024-03-25&check_out=2024-03-30&source_impression_id=p3_1710967239_apleeCHYwGxU6MZD&previous_page_section_name=1000,,,,,,,"Roquetaillade-et-Conilhac, Occitanie, Francia",4.0,3.0,2.0,2.0,0,1.0,1.0,1.0,1.0
-7245698931371790722,"Finca La Piedra Holidays, (Hacho) VTAR/MA/01474","Alojamiento entero: vivienda en Álora, España",79.0,Cabañas,35.0,https://www.airbnb.es/rooms/6370175?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=45293046&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967235_3U%2FM54Rb4ZR3s9Qy&previous_page_section_name=1000,4.8,4.9,4.8,5.0,4.8,4.9,"Álora, Málaga, España",2.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0
-4036891349886310843,Casa Abrigo do Pastor,"Alojamiento entero: cabaña en Covilha, Portugal",26.0,Cabañas,155.0,https://www.airbnb.es/rooms/18748313?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=904670621&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967236_5mBB1l0XJ3f999U7&previous_page_section_name=1000,5.0,5.0,4.9,4.9,5.0,4.8,"Covilha, Castelo Branco District, Portugal",7.0,4.0,1.0,3.0,0,1.0,0.0,0.0,1.0
4756747202018260301,Valle de Sobreiro,"Minicasa en Vieira do Minho, Portugal",139.0,Cabañas,81.0,https://www.airbnb.es/rooms/51867667?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1442805367&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967242_%2FA8x1LZJ4suE9cJt&previous_page_section_name=1000,4.6,4.7,4.7,4.8,4.8,4.7,"Vieira do Minho, Braga, Portugal",2.0,2.0,1.0,1.0,0,1.0,0.0,0.0,1.0
-7779040929323105307,Casa de madera Cerezo en bonita finca ecológica,"Alojamiento entero: cabaña en Torrenueva, España",106.0,Cabañas,,https://www.airbnb.es/rooms/31523624?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=658318224&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967223_sdKJqhsB0vlPcX4p&previous_page_section_name=1000,4.7,4.9,5.0,5.0,4.9,4.8,"Torrenueva, Ciudad Real, España",3.0,2.0,1.0,2.0,0,0.0,0.0,1.0,1.0
5543137724363239098,Chalet en el bosque en la montaña,"Alojamiento entero: chalet en Lespinassière, Francia",97.0,Cabañas,114.0,https://www.airbnb.es/rooms/24492387?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=816193438&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967238_7RtDtkGYPgrbqW9S&previous_page_section_name=1000,4.7,4.9,4.9,5.0,4.9,4.7,"Lespinassière, Occitanie, Francia",2.0,1.0,1.0,1.0,0,1.0,0.0,0.0,1.0
7980999588370430824,CHALET ESPÍRITU NATURALEZA CON JACUZZI PARA 2 PERSONAS,"Alojamiento entero: vivienda en Saint-Hilaire-de-Riez, Francia",223.0,Cabañas,99.0,https://www.airbnb.es/rooms/49252606?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1204537439&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967239_vknFXww07dMuu%2BV2&previous_page_section_name=1000,4.9,5.0,5.0,5.0,4.9,4.8,"Saint-Hilaire-de-Riez, Países del Loira, Francia",2.0,1.0,1.0,,0,1.0,0.0,0.0,1.0
6060608022567868118,alojamiento precioso junto al lago,"Alojamiento entero: cabaña en Biscarrosse, Francia",75.0,Cabañas,200.0,https://www.airbnb.es/rooms/761425167942202418?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1528525244&search_mode=flex_destinations_search&check_in=2024-04-15&check_out=2024-04-20&source_impression_id=p3_1710967239_BLuqM%2BsOyiz8qmr%2B&previous_page_section_name=1000,5.0,5.0,4.9,5.0,5.0,4.9,"Biscarrosse, Nouvelle-Aquitaine, Francia",2.0,1.0,1.0,1.0,0,1.0,0.0,0.0,1.0
5312840045784154687,Chalet de Durbise // 23 personas // Super Besse,"Alojamiento entero: vivienda en Besse-et-Saint-Anastaise, Francia",35.0,Cabañas,280.0,https://www.airbnb.es/rooms/17525417?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1252148584&search_mode=flex_destinations_search&check_in=2024-04-02&check_out=2024-04-07&source_impression_id=p3_1710967245_XvQippN8h7Jz4SfN&previous_page_section_name=1000,3.6,4.2,4.5,4.7,4.8,4.3,"Besse-et-Saint-Anastaise, Auvernia-Ródano-Alpes, Francia",16.0,15.0,5.0,7.0,0,1.0,1.0,0.0,1.0
-2025904901959071415,Apartamento con terraza 4 personas,"Alojamiento entero: apto. residencial en Urdazubi/Urdax, España",63.0,Cabañas,80.0,https://www.airbnb.es/rooms/24910761?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=764496848&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-06&source_impression_id=p3_1710967238_WZRars96nxqx7JEp&previous_page_section_name=1000,4.9,5.0,5.0,5.0,4.9,4.8,"Urdazubi/Urdax, Navarre, España",4.0,3.0,1.0,2.0,0,1.0,0.0,0.0,1.0
-5851433014883401834,Chalet N° 11 Pic de L'Arbizon.,"Habitación privada en: cabaña en la naturaleza en Montréjeau, Francia",25.0,Cabañas,121.0,https://www.airbnb.es/rooms/22187060?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=420116786&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967239_YPXIo7wQvkTOsKqa&previous_page_section_name=1000,4.9,4.8,4.8,4.9,4.9,4.8,"Montréjeau, Occitanie, Francia",6.0,3.0,1.0,2.0,0,1.0,0.0,0.0,1.0
3204962563970383472,chalet cerca de todo en paz,"Alojamiento entero: chalet en Labenne, Francia",174.0,Cabañas,115.0,https://www.airbnb.es/rooms/24600590?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1003486908&search_mode=flex_destinations_search&check_in=2024-06-03&check_out=2024-06-08&source_impression_id=p3_1710967223_C%2BVIV7%2BDtqLoWYi8&previous_page_section_name=1000,4.8,5.0,4.9,4.9,5.0,4.9,"Labenne, Nouvelle-Aquitaine, Francia",6.0,5.0,1.0,3.0,0,1.0,1.0,0.0,1.0
-3339503445105790623,Quinta Altamira Cabaña aragonesa,Choza en Portugal,66.0,Cabañas,122.0,https://www.airbnb.es/rooms/569610340232182905?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1348116076&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967241_EMaZ%2BnKVmO7DaTEK&previous_page_section_name=1000,5.0,4.9,4.6,4.7,5.0,4.6,"Portalegre, Portugal",4.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1.0
7745086560848089474,Maravillosas cabañas de montaña,"Alojamiento entero: chalet en Arcizans-Avant, Francia",37.0,Cabañas,60.0,https://www.airbnb.es/rooms/14927274?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=687146725&search_mode=flex_destinations_search&check_in=2024-04-13&check_out=2024-04-20&source_impression_id=p3_1710967237_u7bYK8TopW5Nz06y&previous_page_section_name=1000,4.8,4.8,4.9,4.8,4.9,4.7,"Arcizans-Avant, Languedoc-Roussillon-Midi-Pyrénées, Francia",5.0,5.0,1.0,2.0,0,1.0,0.0,1.0,1.0
-9101422140720014622,🌳 Chalet acogedor en un entorno tranquilo y verde 🌳,"Alojamiento entero: chalet en Lourdes, Francia",113.0,Cabañas,62.0,https://www.airbnb.es/rooms/591726022429255234?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1746125721&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967237_Dp59K5GEC6u42iFx&previous_page_section_name=1000,4.8,4.9,4.8,4.9,4.9,4.8,"Lourdes, Occitanie, Francia",4.0,2.0,1.0,2.0,0,1.0,1.0,0.0,1.0
-3240828186859653272,Casinha Quinta da Pedragua,"Alojamiento entero: vivienda en Altura, Portugal",115.0,Cabañas,70.0,https://www.airbnb.es/rooms/43770088?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1209358338&search_mode=flex_destinations_search&check_in=2024-04-02&check_out=2024-04-07&source_impression_id=p3_1710967237_kMWEdX3Gjg790B9f&previous_page_section_name=1000,4.9,4.9,4.9,4.9,4.8,4.8,"Altura, Faro, Portugal",2.0,2.0,1.0,1.0,0,1.0,0.0,1.0,1.0
3538580800176570708,Preciosa casa vasca para disfrutar mar y montaña,"Alojamiento entero: chalet en Urrugne, Francia",88.0,Cabañas,210.0,https://www.airbnb.es/rooms/22711116?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1031872340&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967242_jFz0kOjJIYt7izLs&previous_page_section_name=1000,4.6,4.9,4.9,4.8,4.8,4.7,"Urrugne, Nouvelle-Aquitaine, Francia",12.0,9.0,5.0,5.0,0,1.0,0.0,0.0,1.0
-177029440486059776,Granero entre el río y la cordillera de Peneda Gerês,"Granero en Arcos de Valdevez, Portugal",55.0,Cabañas,60.0,https://www.airbnb.es/rooms/627412942695565801?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1401044848&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967243_H%2FXnol1T9TyBXDp%2F&previous_page_section_name=1000,4.7,4.8,4.9,4.9,4.7,4.6,"Arcos de Valdevez, Viana do Castelo District, Portugal",4.0,2.0,1.0,2.0,0,1.0,0.0,1.0,1.0
-5785198091292848986,Apartamento en el centro a 30 m del telecabina,"Alojamiento entero: apto. residencial en Font-Romeu-Odeillo-Via, Francia",94.0,Cabañas,70.0,https://www.airbnb.es/rooms/43924044?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1259493784&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967245_wDL%2FtNG48oEZ%2B9m1&previous_page_section_name=1000,4.5,4.8,4.6,4.9,4.9,4.6,"Font-Romeu-Odeillo-Via, Occitanie, Francia",5.0,2.0,1.0,1.0,0,1.0,0.0,1.0,1.0
-4664555106962413448,Casa de madera acogedora situada en la naturaleza,"Alojamiento entero: casa de invitados en Guadalest, España",306.0,Cabañas,55.0,https://www.airbnb.es/rooms/46730652?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1102011984&search_mode=flex_destinations_search&check_in=2024-04-14&check_out=2024-04-19&source_impression_id=p3_1710967223_S%2B%2BaIfWZ4QhMxOQ9&previous_page_section_name=1000,4.8,4.9,4.9,5.0,4.9,4.9,"Guadalest, Comunidad Valenciana, España",4.0,2.0,1.0,1.0,0,1.0,1.0,0.0,1.0
999965506879516215,Chalet en el medio del bosque con lago cerca,"Alojamiento entero: chalet en Layrac, Francia",79.0,Cabañas,80.0,https://www.airbnb.es/rooms/865100437972706632?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1623775699&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967243_Qvh7VfjyfI3155I%2F&previous_page_section_name=1000,4.5,4.8,4.6,4.9,4.8,4.8,"Layrac, Nouvelle-Aquitaine, Francia",4.0,2.0,1.0,2.0,0,0.0,1.0,1.0,1.0
4859112152172151932,Regreso a los orígenes,"Casa del árbol en Maupas, Francia",201.0,Cabañas,85.0,https://www.airbnb.es/rooms/22521666?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1423926556&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967244_9bXW06BUCTLjIe%2BB&previous_page_section_name=1000,4.7,4.8,4.8,4.9,4.8,4.6,"Maupas, Francia",4.0,2.0,1.0,1.0,0,0.0,0.0,0.0,1.0
-202238825155528003,Chalet 4 personas con piscina cubierta en la isla de Oleron,"Alojamiento entero: chalet en Saint-Denis-d'Oléron, Francia",123.0,Cabañas,88.0,https://www.airbnb.es/rooms/28072619?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=903505544&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967243_fLRx92a1%2Ftm4rzpW&previous_page_section_name=1000,4.4,4.5,4.6,4.5,4.7,4.2,"Saint-Denis-d'Oléron, Nouvelle-Aquitaine, Francia",4.0,3.0,1.0,2.0,0,1.0,1.0,1.0,1.0
4502757007537240153,La Dolce Vitae,"Alojamiento entero: vivienda en Talavera de la Reina, España",120.0,Cabañas,75.0,https://www.airbnb.es/rooms/2209245?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=637819205&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967242_Z5QN2NZUoN7fSqao&previous_page_section_name=1000,4.4,4.9,4.9,4.9,4.8,4.7,"Talavera de la Reina, España",2.0,2.0,1.0,1.0,0,1.0,0.0,1.0,1.0
3738435336298044795,Bel Appart 6p auechur de la station,"Alojamiento entero: apto. residencial en Germ, Francia",2.0,Cabañas,55.0,https://www.airbnb.es/rooms/32998024?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=698808791&search_mode=flex_destinations_search&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1710967239_fs7Hqrdzu2wij1F7&previous_page_section_name=1000,,,,,,,"Germ, Francia",6.0,4.0,1.0,1.0,0,1.0,0.0,1.0,1.0
-3151418716527090470,Muy grande chalet montaña - ideal familias,"Alojamiento entero: chalet en Égat, Francia",51.0,Cabañas,264.0,https://www.airbnb.es/rooms/43940997?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1025636025&search_mode=flex_destinations_search&check_in=2024-03-25&check_out=2024-03-30&source_impression_id=p3_1710967245_yp0R%2F7jBSSQkVe3I&previous_page_section_name=1000,4.0,4.8,4.9,5.0,4.9,4.6,"Égat, Occitanie, Francia",14.0,13.0,2.0,4.0,0,1.0,1.0,0.0,1.0
-5738854232286714133,Cabaña reformada estilo cabaña de pecador.,"Alojamiento entero: vivienda en La Teste-de-Buch, Francia",139.0,Cabañas,74.0,https://www.airbnb.es/rooms/36558862?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=803209088&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967244_i5%2FzTSyKdnabsKiE&previous_page_section_name=1000,4.7,4.8,4.8,4.7,4.7,4.7,"La Teste-de-Buch, Nouvelle-Aquitaine, Francia",5.0,,1.0,1.0,0,1.0,0.0,0.0,1.0
499394783743873438,Cabane insolite Luzy Morvan,"Alojamiento entero: cabaña en  Luzy , Francia",22.0,Cabañas,65.0,https://www.airbnb.es/rooms/815792536785857313?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1577443811&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967245_kP99vPVbqbSOhkVA&previous_page_section_name=1000,4.9,4.8,4.7,4.9,4.6,4.6," Luzy , Bourgogne-Franche-Comté, Francia",4.0,2.0,1.0,2.0,0,0.0,0.0,0.0,1.0
4489017687301708627,El Monte Perdido - Cabañas y Spas las 7 Montañas,"Casa del árbol en Lourdes, Francia",158.0,Cabañas,,https://www.airbnb.es/rooms/44511537?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1057621502&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967223_m5RFKVBffNA7vpHS&previous_page_section_name=1000,5.0,5.0,5.0,4.9,4.9,4.7,"Lourdes, Occitanie, Francia",3.0,2.0,1.0,1.0,0,1.0,0.0,1.0,1.0
-5831469423361090903,Chalet cerca de todo en plena naturaleza,"Alojamiento entero: chalet en Labenne Ocean, Francia",220.0,Cabañas,115.0,https://www.airbnb.es/rooms/25027749?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1003503325&search_mode=flex_destinations_search&check_in=2024-09-07&check_out=2024-09-12&source_impression_id=p3_1710967223_MVM4K8DF5JyOoWnM&previous_page_section_name=1000,4.9,5.0,4.9,4.9,5.0,4.9,"Labenne Ocean, Nouvelle-Aquitaine, Francia",4.0,4.0,1.0,2.0,0,1.0,1.0,0.0,1.0
-4059802495955982515,Apartamento Cabaña de madera,"Alojamiento entero: apartamento con servicios en Asturias, España",9.0,Cabañas,90.0,https://www.airbnb.es/rooms/928299234523678147?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1690153466&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967223_TTgGBKz0DBrr1diu&previous_page_section_name=1000,4.7,4.9,4.9,4.8,4.9,4.7,"Asturias, España",5.0,4.0,1.0,2.0,0,0.0,1.0,0.0,1.0
-4482585003936581805,Chalet con piscina climatizada - Paseo | Pure Nature,"Alojamiento entero: chalet en Caminha, Portugal",11.0,Cabañas,230.0,https://www.airbnb.es/rooms/14627220?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=202073999&search_mode=flex_destinations_search&check_in=2024-04-18&check_out=2024-04-23&source_impression_id=p3_1710967239_uTp98JI0TrlAtdc%2B&previous_page_section_name=1000,4.7,5.0,5.0,5.0,4.7,4.8,"Caminha, Viana do Castelo, Portugal",8.0,8.0,4.0,3.0,0,1.0,0.0,1.0,1.0
-1140060920876386316,Villa Tejo House,"Alojamiento entero: bungalow en Vale de Santarém, Portugal",75.0,Cabañas,162.0,https://www.airbnb.es/rooms/43457451?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1005606778&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967244_7XJ9ApFYhQL%2B5tBi&previous_page_section_name=1000,4.7,4.8,4.8,4.8,4.8,4.7,"Vale de Santarém, Santarém, Portugal",4.0,2.0,1.0,2.0,0,1.0,0.0,1.0,1.0
4758714958606501171,Chalet La Tourbière im Herzen des Massif du Sancy,"Alojamiento entero: chalet en Chastreix, Francia",11.0,Cabañas,,https://www.airbnb.es/rooms/52973234?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1273316910&search_mode=flex_destinations_search&check_in=2024-03-23&check_out=2024-03-30&source_impression_id=p3_1710967239_F9Otwu0nFuJjHier&previous_page_section_name=1000,4.7,5.0,5.0,5.0,4.9,4.8,"Chastreix, Auvernia-Ródano-Alpes, Francia",11.0,7.0,1.0,4.0,0,1.0,0.0,0.0,1.0
-121499733957863223,Chalet del bosque de Issaux n°2: L'Arti,"Alojamiento entero: chalet en OSSE EN ASPE, Francia",68.0,Cabañas,85.0,https://www.airbnb.es/rooms/3763276?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=606281444&search_mode=flex_destinations_search&check_in=2024-04-16&check_out=2024-04-21&source_impression_id=p3_1710967237_lsO%2Bii9I0NEvuf0A&previous_page_section_name=1000,4.6,4.9,4.9,4.8,4.9,4.8,"OSSE EN ASPE, Aquitania, Francia",6.0,5.0,1.0,2.0,0,0.0,1.0,0.0,1.0
7019823140632983083,La Cabaña del Viejo Mas (2),"Alojamiento entero: cabaña en Saint-Chamarand, Francia",63.0,Cabañas,95.0,https://www.airbnb.es/rooms/20432493?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=358613547&search_mode=flex_destinations_search&check_in=2024-04-26&check_out=2024-05-01&source_impression_id=p3_1710967239_vx1IuY5eJqPDh%2FZp&previous_page_section_name=1000,4.8,4.9,4.9,4.9,4.9,4.8,"Saint-Chamarand, Occitanie, Francia",2.0,1.0,1.0,,0,1.0,0.0,1.0,1.0
6753419439800990406,Agradable casa rural con preciosas vistas,"Alojamiento entero: casa rural en Queveda, España",93.0,Cabañas,88.0,https://www.airbnb.es/rooms/50651090?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1210974258&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967235_3kDgQA7qPfus2ZIb&previous_page_section_name=1000,4.9,4.9,4.9,5.0,5.0,4.8,"Queveda, Cantabria, España",4.0,4.0,5.0,2.0,0,1.0,1.0,0.0,1.0
-8677577731758869790,CASA DE MADERA - El Chorro,"Alojamiento entero: cabaña en Álora, España",85.0,Cabañas,108.0,https://www.airbnb.es/rooms/15049193?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=219698588&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967235_RYttto%2BBjRNZlm3r&previous_page_section_name=1000,4.9,4.9,4.9,5.0,4.9,4.9,"Álora, Andalucía, España",6.0,6.0,1.0,2.0,0,1.0,0.0,1.0,1.0
1548430276049687218,El Perchoir des Graves,"Casa del árbol en Martillac, Francia",256.0,Cabañas,280.0,https://www.airbnb.es/rooms/52380132?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1739699285&search_mode=flex_destinations_search&check_in=2024-07-08&check_out=2024-07-13&source_impression_id=p3_1710967239_g9HrYbCa1mp71gPo&previous_page_section_name=1000,5.0,5.0,5.0,5.0,5.0,4.8,"Martillac, Nouvelle-Aquitaine, Francia",2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0
1048863660622758271,Excepcional alojamiento 8 pers.  chalet Saint Lary,"Alojamiento entero: piso en Saint-Lary-Soulan, Francia",17.0,Cabañas,183.0,https://www.airbnb.es/rooms/22199816?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=975937072&search_mode=flex_destinations_search&check_in=2024-03-23&check_out=2024-03-30&source_impression_id=p3_1710967242_4s6EfkX3NFpEenUj&previous_page_section_name=1000,4.6,4.8,4.8,4.9,4.9,4.7,"Saint-Lary-Soulan, Occitanie, Francia",8.0,4.0,5.0,3.0,0,1.0,1.0,0.0,1.0
-4754567449771244184,Chalet de madera individual 66500 Urbanya Occitanie,"Alojamiento entero: chalet en Urbanya, Francia",103.0,Cabañas,68.0,https://www.airbnb.es/rooms/48077771?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1268519457&search_mode=flex_destinations_search&check_in=2024-04-05&check_out=2024-04-10&source_impression_id=p3_1710967240_QGo4FzoBFg7k%2Fkkx&previous_page_section_name=1000,5.0,5.0,4.9,5.0,4.9,4.9,"Urbanya, Occitanie, Francia",4.0,3.0,1.0,1.0,0,0.0,1.0,0.0,1.0
2406058641507023534,Chalet de montaña familiar,"Alojamiento entero: chalet en Bolquère, Francia",82.0,Cabañas,,https://www.airbnb.es/rooms/11655421?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=186408667&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967243_AFyCpgFfdm7M1oeX&previous_page_section_name=1000,4.8,4.4,4.6,4.8,4.8,4.5,"Bolquère, Languedoc-Rosellón, Francia",6.0,4.0,1.0,3.0,0,1.0,0.0,0.0,1.0
-8581026931855955894,Hermosa Villa de Madera cerca del lago y el mar 4*,"Alojamiento entero: villa en Biscarrosse, Francia",56.0,Cabañas,,https://www.airbnb.es/rooms/37615774?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1021552276&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967238_1XB01O4jGDWg07PT&previous_page_section_name=1000,4.9,4.9,5.0,5.0,4.6,4.7,"Biscarrosse, Nouvelle-Aquitaine, Francia",6.0,3.0,1.0,3.0,0,1.0,1.0,0.0,1.0
-228923427085044298,VILLA TRANQUILA CERCA DEL CENTRO DE LA PLAYA,"Alojamiento entero: villa en Ciboure, Francia",281.0,Cabañas,,https://www.airbnb.es/rooms/2642139?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1472670005&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967237_MPT%2Fo8ejrhjUxVEU&previous_page_section_name=1000,4.9,4.9,5.0,5.0,5.0,4.9,"Ciboure, Nouvelle-Aquitaine, Francia",10.0,8.0,2.0,5.0,0,1.0,0.0,0.0,1.0
3943964247453955405,Cabaña insólita con encanto & Spa y Vista Castillos,"Alojamiento entero: vivienda en Saint-Vincent-de-Cosse, Francia",27.0,Cabañas,200.0,https://www.airbnb.es/rooms/48586841?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1333105043&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967238_v6JhsA7nEIOEkEA%2F&previous_page_section_name=1000,5.0,4.8,4.8,4.9,5.0,4.5,"Saint-Vincent-de-Cosse, Nouvelle-Aquitaine, Francia",5.0,4.0,1.0,2.0,0,0.0,0.0,0.0,1.0
-1402604729194488308,Cabaña familiar zen y natural en Domaine d 'Escapa,"Casa del árbol en Estipouy, Francia",29.0,Cabañas,,https://www.airbnb.es/rooms/45113225?adults=1&category_tag=Tag%3A5348&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1096343083&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967235_a1%2FdqA4LWEnqbEjL&previous_page_section_name=1000,5.0,5.0,5.0,5.0,5.0,5.0,"Estipouy, Occitanie, Francia",6.0,3.0,1.0,2.0,0,0.0,1.0,1.0,1.0
